"20","25","60","65","70"
14838.9260407622,20210.9092053392,55946.1100631,76717.8366354946,646862.627115986
0,27247.1918002193,73182.2950558064,99562.8611931735,810165.095740559
0,0,178466.355929725,236221.451778515,1676306.36079333
0,0,0,310032.995562493,2098891.82988286
0,0,0,0,10287911.7087938
