"1","25","3","30","60"
91206.1331050485,50232.4949838428,32544.0197793095,673324.953870003,164210.908096356
0,26526.1540388067,16651.1085519293,411699.396291189,93887.3914044738
0,0,10191.0431689978,285882.235536654,62442.5577266442
0,0,0,3505980.6816823,1088709.38072329
0,0,0,0,285227.180792488
