"","21","35","1","25","30","2"
"21",0.889328063241107,3.75494071146245,0.371541501976285,4.54545454545455,0,0
"35",0,102.450592885375,29.5652173913043,43.0434782608696,79.1383399209486,0.74703557312253
"1",0,0,21.8181818181818,20.4743083003953,25.3438735177866,2.5296442687747
"25",0,0,0,41.304347826087,30.2608695652174,2.27272727272727
"30",0,0,0,0,89.4071146245059,0
"2",0,0,0,0,0,0.395256916996047
