"","35","80","70","65","45","20","55","1","3","19","60"
"35",17.2360248447205,14.7577639751553,6.62732919254658,1.62732919254658,7.15527950310559,0.53416149068323,2.95031055900621,1.58385093167702,2.7639751552795,0.484472049689441,0
"80",0,27.4285714285714,2.93167701863354,9.09316770186335,0.739130434782609,0.596273291925466,7.37888198757764,2.38509316770186,4.8695652173913,1.14285714285714,0.751552795031056
"70",0,0,6.33540372670807,0.583850931677019,6.01863354037267,0,0.422360248447205,0.304347826086957,0.360248447204969,0,0
"65",0,0,0,18.5652173913043,1.16770186335404,0.881987577639752,4.37267080745342,0,0.527950310559006,0.416149068322981,0
"45",0,0,0,0,6.43478260869565,0,0,0.304347826086957,0.354037267080745,0,0
"20",0,0,0,0,0,0.596273291925466,0.819875776397516,0.167701863354037,0.409937888198758,0,0
"55",0,0,0,0,0,0,4.82608695652174,0.571428571428571,1.5527950310559,0.484472049689441,0
"1",0,0,0,0,0,0,0,0.695652173913043,1.11801242236025,0,0
"3",0,0,0,0,0,0,0,0,2.09937888198758,0.173913043478261,0
"19",0,0,0,0,0,0,0,0,0,0.0869565217391304,0
"60",0,0,0,0,0,0,0,0,0,0,4.81366459627329
