"","30","1","3","60","25","35"
"30",0.75,0.1796875,0.05078125,0.00390625,0.08984375,0.01171875
"1",0,0.28125,0.0625,0.0078125,0.08203125,0.0078125
"3",0,0,0.12109375,0,0.01953125,0
"60",0,0,0,0.078125,0.0078125,0
"25",0,0,0,0,0.1484375,0.00390625
"35",0,0,0,0,0,0.01171875
