"","30","50","21","25","35","1","2","3"
"30",0.515555555555556,0.0711111111111111,0,0.146666666666667,0.266666666666667,0.0933333333333333,0,0.0577777777777778
"50",0,0.106666666666667,0,0.0533333333333333,0.0622222222222222,0.0933333333333333,0,0.0266666666666667
"21",0,0,0.0888888888888889,0.0355555555555556,0.0133333333333333,0.0622222222222222,0,0.0533333333333333
"25",0,0,0,0.36,0.151111111111111,0.115555555555556,0,0.0622222222222222
"35",0,0,0,0,0.48,0.106666666666667,0,0.0444444444444444
"1",0,0,0,0,0,0.266666666666667,0,0.12
"2",0,0,0,0,0,0,0.0133333333333333,0
"3",0,0,0,0,0,0,0,0.16
