"","55","25","1","3","20"
"55",0.255474452554745,0.0875912408759124,0.0583941605839416,0.0875912408759124,0
"25",0,0.693430656934307,0.102189781021898,0.0656934306569343,0.0218978102189781
"1",0,0,0.218978102189781,0.102189781021898,0.0218978102189781
"3",0,0,0,0.153284671532847,0
"20",0,0,0,0,0.0437956204379562
