"","1","3","25","21","30"
"1",0.167832167832168,0.13986013986014,0.111888111888112,0.020979020979021,0.0909090909090909
"3",0,0.468531468531469,0.153846153846154,0.020979020979021,0.13986013986014
"25",0,0,0.391608391608392,0.020979020979021,0.195804195804196
"21",0,0,0,0.13986013986014,0
"30",0,0,0,0,0.41958041958042
