"","30","25","3","55","80","70"
"30",0.772946859903382,0.21256038647343,0.00483091787439614,0.0144927536231884,0.00483091787439614,0
"25",0,0.376811594202899,0.00483091787439614,0.00483091787439614,0.00966183574879227,0
"3",0,0,0.0241545893719807,0.00966183574879227,0,0
"55",0,0,0,0.0338164251207729,0.00966183574879227,0
"80",0,0,0,0,0.0241545893719807,0
"70",0,0,0,0,0,0.0289855072463768
