"","3","80","20","1","25","45","55","70","35"
"3",15.8117647058824,2.07058823529412,0,7.16470588235294,2.92941176470588,0,2.92941176470588,0,1.95294117647059
"80",0,6.72941176470588,0.541176470588235,1.07058823529412,1.62352941176471,1.36470588235294,3.88235294117647,0.658823529411765,2.25882352941176
"20",0,0,0.294117647058824,2.54117647058824,0.388235294117647,0,0,0,0
"1",0,0,0,19.3294117647059,5.43529411764706,0,0,0,1.83529411764706
"25",0,0,0,0,6.14117647058824,0,0,0,0.635294117647059
"45",0,0,0,0,0,3.70588235294118,0,3.49411764705882,0
"55",0,0,0,0,0,0,2.61176470588235,0,0
"70",0,0,0,0,0,0,0,2.8,0
"35",0,0,0,0,0,0,0,0,3.41176470588235
