"","3","30","35","1","25","70","80","21","2"
"3",16.7782101167315,8.03112840466926,5.82879377431907,10.420233463035,10.7081712062257,0,0.408560311284047,1.85214007782101,3.81322957198444
"30",0,28.7626459143969,27.6498054474708,5.25291828793774,11.7315175097276,0,0,0.529182879377432,1.37743190661479
"35",0,0,66.6342412451362,10.3307392996109,27.863813229572,0,0,1.25291828793774,0
"1",0,0,0,10.272373540856,15.7587548638132,0,0.249027237354086,1.4591439688716,1.71206225680934
"25",0,0,0,0,43.9688715953307,1.40077821011673,0,6.80933852140078,1.43579766536965
"70",0,0,0,0,0,0.420233463035019,0,0,0
"80",0,0,0,0,0,0,0.498054474708171,0.206225680933852,0
"21",0,0,0,0,0,0,0,2.63035019455253,0.147859922178988
"2",0,0,0,0,0,0,0,0,0.622568093385214
