"","25","3","2","21"
"25",0.853846153846154,0.146153846153846,0,0.0153846153846154
"3",0,0.2,0.00769230769230769,0.0153846153846154
"2",0,0,0.0153846153846154,0
"21",0,0,0,0.0230769230769231
