"","25","30","60","20","50","1","80","35","21","40"
"25",140.340425531915,2.21276595744681,0,13.7531914893617,1.81276595744681,0,0,2.52765957446808,1.65106382978723,0
"30",0,4.69787234042553,0,0,1.78723404255319,0.340425531914894,0,0.323404255319149,0,0
"60",0,0,2.54468085106383,0.408510638297872,0,0,0,0,0,0
"20",0,0,0,2.2468085106383,0,0,0,0,0.106382978723404,0
"50",0,0,0,0,1.60851063829787,0.880851063829787,0,0,0,0
"1",0,0,0,0,0,0.612765957446809,0,0,0,0
"80",0,0,0,0,0,0,0.153191489361702,0,0,0
"35",0,0,0,0,0,0,0,0.170212765957447,0,0
"21",0,0,0,0,0,0,0,0,0.025531914893617,0
"40",0,0,0,0,0,0,0,0,0,0.0851063829787234
