"","25","3","80","21","20"
"25",0.855263157894737,0.118421052631579,0,0.0921052631578947,0.0526315789473684
"3",0,0.157894736842105,0,0,0.0131578947368421
"80",0,0,0.0131578947368421,0,0
"21",0,0,0,0.131578947368421,0
"20",0,0,0,0,0.0526315789473684
