"","30","25","35","60","20","50","1","80","21","40"
"30",0.418764302059497,0.0411899313501144,0,0,0,0.0091533180778032,0,0,0,0
"25",0,0.4279176201373,0,0,0.0320366132723112,0.0068649885583524,0,0,0,0
"35",0,0,0.0434782608695652,0,0,0,0,0,0,0
"60",0,0,0,0.0594965675057208,0,0,0,0,0,0
"20",0,0,0,0,0.0434782608695652,0,0,0,0,0
"50",0,0,0,0,0,0.0732265446224256,0.0366132723112128,0,0,0
"1",0,0,0,0,0,0,0.0526315789473684,0,0,0
"80",0,0,0,0,0,0,0,0.0068649885583524,0,0
"21",0,0,0,0,0,0,0,0,0.0068649885583524,0
"40",0,0,0,0,0,0,0,0,0,0.0091533180778032
