"","30","80","25","60","1","35"
"30",0.431578947368421,0,0,0,0.0526315789473684,0.0631578947368421
"80",0,0.0736842105263158,0,0,0,0
"25",0,0,0.273684210526316,0,0,0
"60",0,0,0,0.0947368421052632,0,0
"1",0,0,0,0,0.168421052631579,0
"35",0,0,0,0,0,0.0736842105263158
