"","30","3","35","50","25","80"
"30",0.602272727272727,0.0568181818181818,0.170454545454545,0,0.113636363636364,0
"3",0,0.215909090909091,0.0454545454545455,0,0.0340909090909091,0
"35",0,0,0.306818181818182,0,0.0454545454545455,0
"50",0,0,0,0.0454545454545455,0.0340909090909091,0
"25",0,0,0,0,0.25,0
"80",0,0,0,0,0,0
