"","35","3","30","25","50"
"35",22.2222222222222,4.14285714285714,29.4603174603175,6.11111111111111,0.968253968253968
"3",0,10.2222222222222,9.42857142857143,4.12698412698413,0
"30",0,0,44,14.4285714285714,2.6984126984127
"25",0,0,0,9.85714285714286,0.507936507936508
"50",0,0,0,0,0.428571428571429
