"","30","35","50","20","1","25","60"
"30",0.36697247706422,0,0.256880733944954,0,0.073394495412844,0,0
"35",0,0.055045871559633,0,0,0,0,0
"50",0,0,0.321100917431193,0,0.119266055045872,0,0
"20",0,0,0,0,0,0,0
"1",0,0,0,0,0.26605504587156,0.036697247706422,0
"25",0,0,0,0,0,0.339449541284404,0
"60",0,0,0,0,0,0,0.073394495412844
