"","35","25","1","21","30","2"
"35",0.417910447761194,0.0831556503198294,0.0277185501066098,0,0.0874200426439232,0
"25",0,0.400852878464819,0.0426439232409382,0.0170575692963753,0.0426439232409382,0
"1",0,0,0.0895522388059701,0,0.0127931769722814,0.00639658848614072
"21",0,0,0,0.0447761194029851,0,0
"30",0,0,0,0,0.28997867803838,0
"2",0,0,0,0,0,0.0213219616204691
