"","25","20","3","80","21"
"25",0.868686868686869,0.0505050505050505,0.0808080808080808,0,0.0707070707070707
"20",0,0.0505050505050505,0,0,0
"3",0,0,0.131313131313131,0,0
"80",0,0,0,0,0
"21",0,0,0,0,0.0909090909090909
