"","21","25","80","1","30","35"
"21",0.118181818181818,0.05,0.0181818181818182,0.0545454545454545,0,0.0409090909090909
"25",0,0.386363636363636,0.0318181818181818,0.0909090909090909,0.131818181818182,0.209090909090909
"80",0,0,0.0636363636363636,0.0136363636363636,0,0.0227272727272727
"1",0,0,0,0.186363636363636,0.0545454545454545,0.1
"30",0,0,0,0,0.4,0.236363636363636
"35",0,0,0,0,0,0.563636363636364
