"","25","30","80","55","3"
"25",41.956043956044,59.5384615384615,1.14285714285714,0,1.68131868131868
"30",0,151.692307692308,0,0,2.37362637362637
"80",0,0,0.186813186813187,0,0
"55",0,0,0,0.153846153846154,0
"3",0,0,0,0,0.747252747252747
