"","30","25","1","80","20"
"30",202.285714285714,53.6507936507937,10.3280423280423,0,1.25925925925926
"25",0,20,1.98412698412698,0.71957671957672,0.343915343915344
"1",0,0,1.37566137566138,0.132275132275132,0
"80",0,0,0,0.174603174603175,0
"20",0,0,0,0,0.0158730158730159
