"","30","1","80","25","60"
"30",0.428571428571429,0.0612244897959184,0.0102040816326531,0.0102040816326531,0
"1",0,0.204081632653061,0.0204081632653061,0.0204081632653061,0
"80",0,0,0.0612244897959184,0,0
"25",0,0,0,0.316326530612245,0
"60",0,0,0,0,0.0510204081632653
