"","80","1","45","65","20","60"
"80",0.313725490196078,0,0,0.107843137254902,0,0
"1",0,0.107843137254902,0,0,0,0
"45",0,0,0,0,0,0
"65",0,0,0,0.558823529411765,0.0294117647058824,0.0294117647058824
"20",0,0,0,0,0.0294117647058824,0
"60",0,0,0,0,0,0.156862745098039
