"","30","1","3","60","25"
"30",0.724444444444444,0.0622222222222222,0.0177777777777778,0,0.0888888888888889
"1",0,0.204444444444444,0.0755555555555556,0,0.0622222222222222
"3",0,0,0.128888888888889,0,0.0444444444444444
"60",0,0,0,0.0622222222222222,0
"25",0,0,0,0,0.177777777777778
