"","45","55","70","80","35","1","60","65","20"
"45",0.148648648648649,0.0135135135135135,0.103603603603604,0.018018018018018,0.0135135135135135,0,0,0.0135135135135135,0
"55",0,0.157657657657658,0.00900900900900901,0.0810810810810811,0.00900900900900901,0.00900900900900901,0,0.0495495495495495,0.018018018018018
"70",0,0,0.220720720720721,0.0315315315315315,0.0135135135135135,0.00900900900900901,0,0.00900900900900901,0
"80",0,0,0,0.306306306306306,0.027027027027027,0.00900900900900901,0.0225225225225225,0.0720720720720721,0.0045045045045045
"35",0,0,0,0,0.0765765765765766,0,0,0,0
"1",0,0,0,0,0,0.130630630630631,0,0,0.0045045045045045
"60",0,0,0,0,0,0,0.0945945945945946,0,0
"65",0,0,0,0,0,0,0,0.261261261261261,0.0135135135135135
"20",0,0,0,0,0,0,0,0,0.0405405405405405
