"","30","60","1","25","20"
"30",31.0434782608696,0,4.52173913043478,0,0
"60",0,0.434782608695652,0,0,0
"1",0,0,4.43478260869565,1.41304347826087,0
"25",0,0,0,17.2934782608696,0
"20",0,0,0,0,0.0652173913043478
