"","3","30","80","25","20"
"3",0.435185185185185,0.101851851851852,0.0833333333333333,0.037037037037037,0.00925925925925926
"30",0,0.277777777777778,0.0462962962962963,0.00925925925925926,0
"80",0,0,0.212962962962963,0.0462962962962963,0
"25",0,0,0,0.212962962962963,0
"20",0,0,0,0,0.0277777777777778
