"","30","1","3","25","80","60"
"30",0.483221476510067,0.187919463087248,0.087248322147651,0.12751677852349,0.0201342281879195,0
"1",0,0.516778523489933,0.23489932885906,0.174496644295302,0.0335570469798658,0.00671140939597315
"3",0,0,0.248322147651007,0.0402684563758389,0.0134228187919463,0.00671140939597315
"25",0,0,0,0.342281879194631,0.0335570469798658,0
"80",0,0,0,0,0.0402684563758389,0
"60",0,0,0,0,0,0.0604026845637584
