"","35","25","30","21","20","2"
"35",0.383084577114428,0.0970149253731343,0.0572139303482587,0,0.00248756218905473,0
"25",0,0.487562189054726,0.0223880597014925,0.0149253731343284,0.0124378109452736,0.00248756218905473
"30",0,0,0.206467661691542,0.00248756218905473,0,0.0124378109452736
"21",0,0,0,0.0696517412935323,0,0.00248756218905473
"20",0,0,0,0,0.0149253731343284,0
"2",0,0,0,0,0,0.0298507462686567
