"","30","20","1","3","55","80","25","45","70","35"
"30",0.778260869565217,0,0.0652173913043478,0.0652173913043478,0.0260869565217391,0,0.0739130434782609,0,0,0.0347826086956522
"20",0,0.0173913043478261,0,0,0,0,0,0,0,0
"1",0,0,0.165217391304348,0.108695652173913,0.0217391304347826,0.0130434782608696,0.0130434782608696,0,0,0
"3",0,0,0,0.173913043478261,0.0478260869565217,0.0130434782608696,0.0217391304347826,0,0,0
"55",0,0,0,0,0.0652173913043478,0.0130434782608696,0,0,0,0
"80",0,0,0,0,0,0.0260869565217391,0,0,0,0
"25",0,0,0,0,0,0,0.0782608695652174,0,0,0
"45",0,0,0,0,0,0,0,0.0521739130434783,0.0347826086956522,0
"70",0,0,0,0,0,0,0,0,0.0521739130434783,0
"35",0,0,0,0,0,0,0,0,0,0.0478260869565217
