"","60","35","25","65","1","20","70"
"60",0.267441860465116,0,0,0,0,0.0193798449612403,0
"35",0,0.0852713178294574,0.0116279069767442,0,0,0,0
"25",0,0,0.178294573643411,0.0852713178294574,0.0155038759689922,0.0155038759689922,0
"65",0,0,0,0.236434108527132,0.0155038759689922,0,0
"1",0,0,0,0,0.0775193798449612,0,0
"20",0,0,0,0,0,0.0697674418604651,0
"70",0,0,0,0,0,0,0.213178294573643
