"","30","3","25","35","20","55"
"30",225.96,0,56.62,1.35,1.365,0
"3",0,0.45,0.425,0,0,0
"25",0,0,22.63,0.375,0,0
"35",0,0,0,0.025,0,0
"20",0,0,0,0,0.075,0
"55",0,0,0,0,0,0.045
