"","60","55","80","3","65","25","1","20","70"
"60",0.262948207171315,0.0557768924302789,0.0119521912350598,0.0199203187250996,0,0,0,0.0199203187250996,0
"55",0,0.254980079681275,0.147410358565737,0.0597609561752988,0.0278884462151394,0.051792828685259,0.0199203187250996,0.0438247011952191,0
"80",0,0,0.227091633466135,0.0637450199203187,0.0557768924302789,0.0876494023904383,0,0.0239043824701195,0
"3",0,0,0,0.127490039840637,0.0318725099601594,0.0358565737051793,0.0199203187250996,0.0199203187250996,0
"65",0,0,0,0,0.179282868525896,0.0796812749003984,0,0,0
"25",0,0,0,0,0,0.151394422310757,0,0.0159362549800797,0
"1",0,0,0,0,0,0,0.0438247011952191,0,0
"20",0,0,0,0,0,0,0,0.0717131474103586,0
"70",0,0,0,0,0,0,0,0,0.254980079681275
