"","30","25","35","1","3","65"
"30",44.95,16.8,33.9,4.75,1.88333333333333,0
"25",0,14,10.5,1.6,1.25,0
"35",0,0,18.7833333333333,2.55,1.38333333333333,0
"1",0,0,0,0.583333333333333,0.883333333333333,0
"3",0,0,0,0,8.5,0
"65",0,0,0,0,0,0.2
