"","20","65","80","1","60"
"20",0.0487804878048781,0.024390243902439,0.032520325203252,0,0
"65",0,0.528455284552846,0.0975609756097561,0.016260162601626,0.032520325203252
"80",0,0,0.390243902439024,0.024390243902439,0.024390243902439
"1",0,0,0,0.130081300813008,0
"60",0,0,0,0,0.121951219512195
