"","25","30","35","80","60","50","20","1","21","2","40"
"25",0.39622641509434,0.0483490566037736,0.0530660377358491,0.00707547169811321,0,0.0294811320754717,0.0247641509433962,0.0365566037735849,0.00707547169811321,0.00235849056603774,0
"30",0,0.367924528301887,0.0294811320754717,0.0518867924528302,0,0.0377358490566038,0.00117924528301887,0.0117924528301887,0.00117924528301887,0.00235849056603774,0
"35",0,0,0.220518867924528,0.00117924528301887,0,0.0318396226415094,0.00235849056603774,0.0330188679245283,0.00117924528301887,0,0
"80",0,0,0,0.0849056603773585,0,0.0035377358490566,0,0.0235849056603774,0.0035377358490566,0.00589622641509434,0
"60",0,0,0,0,0.0165094339622642,0,0,0,0,0,0
"50",0,0,0,0,0,0.11438679245283,0.00235849056603774,0.0672169811320755,0,0,0
"20",0,0,0,0,0,0,0.0377358490566038,0.00235849056603774,0.00235849056603774,0,0
"1",0,0,0,0,0,0,0,0.121462264150943,0.00235849056603774,0.00471698113207547,0
"21",0,0,0,0,0,0,0,0,0.0200471698113208,0,0
"2",0,0,0,0,0,0,0,0,0,0.0153301886792453,0
"40",0,0,0,0,0,0,0,0,0,0,0.00707547169811321
