"","30","35","21","25","1","45","2","60","65"
"30",0.445213379469435,0.162629757785467,0,0.108419838523645,0.0484429065743945,0,0.00115340253748558,0,0
"35",0,0.384083044982699,0.00922722029988466,0.130334486735871,0.055363321799308,0,0,0,0
"21",0,0,0.0611303344867359,0.0369088811995386,0.0322952710495963,0,0.00346020761245675,0,0
"25",0,0,0,0.371395617070358,0.125720876585928,0.00115340253748558,0.013840830449827,0,0
"1",0,0,0,0,0.214532871972318,0,0.0265282583621684,0,0
"45",0,0,0,0,0,0.0230680507497117,0,0,0
"2",0,0,0,0,0,0,0.0299884659746251,0,0
"60",0,0,0,0,0,0,0,0.00230680507497117,0
"65",0,0,0,0,0,0,0,0,0.00230680507497117
