"","1","25","3","80","60","70","40","45","55","20","65","35","2","21"
"1",0.202846975088968,0.0711743772241993,0.103202846975089,0.0400355871886121,0.000889679715302491,0.00444839857651246,0,0,0.0124555160142349,0.00622775800711744,0.00266903914590747,0.00800711743772242,0.00355871886120996,0.00533807829181495
"25",0,0.379003558718861,0.0667259786476868,0.0622775800711744,0.00355871886120996,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.0329181494661922,0.0124555160142349,0.0391459074733096,0.0160142348754448,0,0.00444839857651246
"3",0,0,0.223309608540925,0.0560498220640569,0.00711743772241993,0.00444839857651246,0,0.00266903914590747,0.0480427046263345,0.0097864768683274,0.0186832740213523,0.00889679715302491,0.00533807829181495,0.00533807829181495
"80",0,0,0,0.21085409252669,0.00800711743772242,0.0106761565836299,0,0.0142348754448399,0.0631672597864769,0.0133451957295374,0.0427046263345196,0.0222419928825623,0.00177935943060498,0.00355871886120996
"60",0,0,0,0,0.107651245551601,0.000889679715302491,0,0.000889679715302491,0.0133451957295374,0.00355871886120996,0.00177935943060498,0,0,0
"70",0,0,0,0,0,0.0738434163701068,0.000889679715302491,0.0444839857651246,0.00533807829181495,0,0,0.00444839857651246,0,0
"40",0,0,0,0,0,0,0.0204626334519573,0.000889679715302491,0.000889679715302491,0,0,0,0,0
"45",0,0,0,0,0,0,0,0.0596085409252669,0.00622775800711744,0,0.00177935943060498,0.00266903914590747,0,0
"55",0,0,0,0,0,0,0,0,0.140569395017794,0.0142348754448399,0.0293594306049822,0.00533807829181495,0.000889679715302491,0
"20",0,0,0,0,0,0,0,0,0,0.0346975088967972,0.00800711743772242,0.00177935943060498,0,0
"65",0,0,0,0,0,0,0,0,0,0,0.131672597864769,0.00355871886120996,0,0
"35",0,0,0,0,0,0,0,0,0,0,0,0.052491103202847,0,0
"2",0,0,0,0,0,0,0,0,0,0,0,0,0.00889679715302491,0
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00711743772241993
