"","21","25","1","3","35","30","45","2","20","60"
"21",4.49732620320856,15.8716577540107,10.0294117647059,14.6390374331551,2.0855614973262,0,0,0.449197860962567,0,0
"25",0,137.907754010695,64.2647058823529,54.846256684492,66.9318181818182,21.4906417112299,0.497326203208556,4.27139037433155,1.39171122994652,0
"1",0,0,57.4866310160428,60.7486631016043,32.3609625668449,11.0802139037433,0.316844919786096,6.14839572192513,0.290106951871658,0
"3",0,0,0,85.403743315508,28.5401069518717,16.4438502673797,0.479946524064171,10,0,0
"35",0,0,0,0,120.743315508021,36.8235294117647,0,0.487967914438503,0.453208556149733,0
"30",0,0,0,0,0,82.3475935828877,0,0,0.470588235294118,0
"45",0,0,0,0,0,0,1.35294117647059,0.0695187165775401,0,0
"2",0,0,0,0,0,0,0,1.08288770053476,0,0
"20",0,0,0,0,0,0,0,0,0.0267379679144385,0
"60",0,0,0,0,0,0,0,0,0,0.0213903743315508
