"","25","30","35","55","60","70","80","1","3","65","20","21"
"25",0.395613322502031,0.090982940698619,0.033306255077173,0.0316815597075548,0.00243704305442729,0,0.0438667749796913,0.0852965069049553,0.049553208773355,0.0365556458164094,0.0138099106417547,0.00974817221770918
"30",0,0.227457351746548,0.0138099106417547,0.0422420796100731,0,0,0.0211210398050366,0.0625507717303006,0.049553208773355,0.00487408610885459,0,0
"35",0,0,0.103980503655565,0.0211210398050366,0,0.00731112916328188,0.0463038180341186,0.0194963444354184,0.0186839967506093,0.00731112916328188,0,0
"55",0,0,0,0.145410235580829,0.00406173842404549,0,0.0609260763606824,0.0341186027619821,0.0544272948822096,0.0203086921202275,0.00893582453290008,0
"60",0,0,0,0,0.074735987002437,0,0.00649878147847279,0,0.00568643379366369,0.00324939073923639,0.00324939073923639,0
"70",0,0,0,0,0,0.0544272948822096,0,0,0,0,0,0
"80",0,0,0,0,0,0,0.185215272136474,0.0365556458164094,0.0479285134037368,0.0316815597075548,0.0146222583265638,0.00406173842404549
"1",0,0,0,0,0,0,0,0.244516653127539,0.12591389114541,0.00731112916328188,0.00406173842404549,0.00568643379366369
"3",0,0,0,0,0,0,0,0,0.196588139723802,0.0129975629569456,0.00731112916328188,0.00406173842404549
"65",0,0,0,0,0,0,0,0,0,0.120227457351747,0.00487408610885459,0
"20",0,0,0,0,0,0,0,0,0,0,0.0349309504467912,0
"21",0,0,0,0,0,0,0,0,0,0,0,0.0138099106417547
