"","25","30","60","70","55","80","40","3","65","1","20","21"
"25",0.357866306549629,0.160702228224173,0.00540175557056043,0,0.0324105334233626,0.0317353139770425,0.00405131667792032,0.0411883862255233,0.037812288993923,0.0445644834571236,0.0168804861580014,0.00810263335584065
"30",0,0.38014854827819,0.000675219446320054,0.000675219446320054,0.0283592167454423,0.012829169480081,0.00405131667792032,0.0310600945307225,0.00270087778528022,0.0418636056718433,0.00472653612424038,0.000675219446320054
"60",0,0,0.087103308575287,0,0.0108035111411209,0.00742741390952059,0,0.00810263335584065,0.00540175557056043,0.00135043889264011,0.00540175557056043,0
"70",0,0,0,0.0675219446320054,0.000675219446320054,0.00472653612424038,0,0.00135043889264011,0,0.00135043889264011,0,0
"55",0,0,0,0,0.111411208642809,0.0506414584740041,0.000675219446320054,0.0405131667792032,0.0189061444969615,0.0182309250506415,0.012829169480081,0
"80",0,0,0,0,0,0.12626603646185,0.000675219446320054,0.0351114112086428,0.0216070222822417,0.0195813639432816,0.012153950033761,0.00202565833896016
"40",0,0,0,0,0,0,0.0236326806212019,0.000675219446320054,0,0.000675219446320054,0,0
"3",0,0,0,0,0,0,0,0.158676569885213,0.0162052667116813,0.0715732613099257,0.00945307224848076,0.00405131667792032
"65",0,0,0,0,0,0,0,0,0.117488183659689,0.00607697501688049,0.00675219446320054,0
"1",0,0,0,0,0,0,0,0,0,0.141796083727211,0.00270087778528022,0.00405131667792032
"20",0,0,0,0,0,0,0,0,0,0,0.0344361917623228,0
"21",0,0,0,0,0,0,0,0,0,0,0,0.0101282916948008
