"","1","25","3","60","70","80","40","20","55","65","45","30","2"
"1",0.208137715179969,0.0766823161189358,0.107981220657277,0,0.00469483568075117,0.0195618153364632,0,0.00860719874804382,0.0156494522691706,0.00469483568075117,0,0.0446009389671361,0.00234741784037559
"25",0,0.355242566510172,0.0641627543035994,0.00391236306729264,0.00234741784037559,0.0375586854460094,0,0.013302034428795,0.0289514866979656,0.0375586854460094,0.00391236306729264,0.10093896713615,0
"3",0,0,0.220657276995305,0.00860719874804382,0.00312989045383412,0.0446009389671361,0,0.013302034428795,0.0516431924882629,0.0187793427230047,0,0.0320813771517997,0.00391236306729264
"60",0,0,0,0.0962441314553991,0,0.00860719874804382,0,0.00391236306729264,0.0140845070422535,0.00391236306729264,0,0,0
"70",0,0,0,0,0.0657276995305164,0.00860719874804382,0,0,0.00234741784037559,0,0.0328638497652582,0,0
"80",0,0,0,0,0,0.139280125195618,0,0.0101721439749609,0.0563380281690141,0.0219092331768388,0.00625978090766823,0.00704225352112676,0
"40",0,0,0,0,0,0,0.028169014084507,0,0,0,0,0,0
"20",0,0,0,0,0,0,0,0.0375586854460094,0.013302034428795,0.00704225352112676,0,0,0
"55",0,0,0,0,0,0,0,0,0.119718309859155,0.0258215962441315,0.00312989045383412,0.0101721439749609,0
"65",0,0,0,0,0,0,0,0,0,0.112676056338028,0.00391236306729264,0,0
"45",0,0,0,0,0,0,0,0,0,0,0.0446009389671361,0,0
"30",0,0,0,0,0,0,0,0,0,0,0,0.250391236306729,0.00312989045383412
"2",0,0,0,0,0,0,0,0,0,0,0,0,0.00469483568075117
