"","25","30","35","80","60","70","1","3","55","65","20","21","40"
"25",0.406015037593985,0.126315789473684,0.0323308270676692,0.0556390977443609,0.00300751879699248,0.00225563909774436,0.0857142857142857,0.0458646616541353,0.0315789473684211,0.0390977443609023,0.0157894736842105,0.0112781954887218,0
"30",0,0.260902255639098,0.018796992481203,0.0233082706766917,0,0,0.0789473684210526,0.0443609022556391,0.0360902255639098,0.00300751879699248,0.0037593984962406,0,0
"35",0,0,0.109022556390977,0.0511278195488722,0,0.0105263157894737,0.0172932330827068,0.0105263157894737,0.018796992481203,0.00827067669172932,0,0,0
"80",0,0,0,0.201503759398496,0.00827067669172932,0.00601503759398496,0.0421052631578947,0.0488721804511278,0.0804511278195489,0.0315789473684211,0.0150375939849624,0.00300751879699248,0
"60",0,0,0,0,0.0661654135338346,0,0.0037593984962406,0.00676691729323308,0.00676691729323308,0.00300751879699248,0.0037593984962406,0,0
"70",0,0,0,0,0,0.0669172932330827,0,0.00300751879699248,0.0037593984962406,0,0,0,0
"1",0,0,0,0,0,0,0.250375939849624,0.127067669172932,0.0466165413533835,0.00601503759398496,0.00676691729323308,0.00526315789473684,0
"3",0,0,0,0,0,0,0,0.185714285714286,0.0541353383458647,0.012781954887218,0.00827067669172932,0.00526315789473684,0
"55",0,0,0,0,0,0,0,0,0.151127819548872,0.018796992481203,0.012781954887218,0,0
"65",0,0,0,0,0,0,0,0,0,0.109774436090226,0.00451127819548872,0,0
"20",0,0,0,0,0,0,0,0,0,0,0.0398496240601504,0,0
"21",0,0,0,0,0,0,0,0,0,0,0,0.0135338345864662,0
"40",0,0,0,0,0,0,0,0,0,0,0,0,0.00676691729323308
