"","25","30","35","80","60","70","1","3","55","65","45","20","21"
"25",235.862787356322,153.207614942529,34.5833333333333,35.9784482758621,3.63074712643678,3.08189655172414,68.2198275862069,45.9310344827586,38.1508620689655,25.5747126436782,3.92744252873563,8.85847701149425,4.51149425287356
"30",0,195.573275862069,34.882183908046,26.6070402298851,1.47844827586207,0.484913793103448,53.3656609195402,37.9367816091954,40.4913793103448,4.8426724137931,1.02298850574713,1.3448275862069,0
"35",0,0,37.0833333333333,31.3326149425287,0,3.51149425287356,12.6070402298851,10.4281609195402,11.9655172413793,3.55603448275862,5.01149425287356,0.48132183908046,0
"80",0,0,0,89.9633620689655,3.01724137931034,6.20689655172414,23.5344827586207,33.1896551724138,55.9698275862069,15.1113505747126,8.44899425287356,4.5948275862069,0.372844827586207
"60",0,0,0,0,6.85775862068965,0,1.79022988505747,1.37715517241379,2.51724137931034,1.40804597701149,0,0.225574712643678,0
"70",0,0,0,0,0,6.0948275862069,0.441091954022989,1.34698275862069,1.6235632183908,0.201149425287356,7.1551724137931,0.104166666666667,0
"1",0,0,0,0,0,0,102.375,67.7356321839081,29.4899425287356,4.37715517241379,1.39224137931034,2.41810344827586,1.15086206896552
"3",0,0,0,0,0,0,0,93.5316091954023,35.8448275862069,10.3038793103448,3.26867816091954,4.48060344827586,1.18318965517241
"55",0,0,0,0,0,0,0,0,76.8419540229885,11.6925287356322,3.91810344827586,4.81896551724138,0.357758620689655
"65",0,0,0,0,0,0,0,0,0,20.948275862069,1.33261494252874,1.11637931034483,0
"45",0,0,0,0,0,0,0,0,0,0,9.51724137931035,0,0
"20",0,0,0,0,0,0,0,0,0,0,0,1.58405172413793,0
"21",0,0,0,0,0,0,0,0,0,0,0,0,0.161637931034483
