"","25","80","60","70","1","3","55","65","20","30","45","21","40"
"25",219.367021276596,30.386524822695,1.70478723404255,1.59042553191489,71.6914893617021,38.0966312056738,19.0141843971631,23.5585106382979,10.2579787234043,44.8891843971631,2.18085106382979,3.79432624113475,1.43882978723404
"80",0,56.1702127659574,4.05141843971631,2.22340425531915,16.6648936170213,25.540780141844,21.9583333333333,11.4432624113475,4.07446808510638,5.26595744680851,3.28723404255319,0.652482269503546,0.329787234042553
"60",0,0,9.72872340425532,0,2.11347517730496,3.02659574468085,2.49468085106383,0.726063829787234,0.872340425531915,0,0,0,0
"70",0,0,0,3.88297872340426,0,0.469858156028369,0.323581560283688,0,0.216312056737589,0,2.4822695035461,0,0.075354609929078
"1",0,0,0,0,110.31914893617,61.0709219858156,11.133865248227,1.69946808510638,1.39627659574468,34.6648936170213,1.96099290780142,1.3218085106383,0
"3",0,0,0,0,0,77.5,15.4397163120567,5.32801418439716,7.46010638297872,22.1808510638298,1.85460992907801,1.26063829787234,0
"55",0,0,0,0,0,0,27.6462765957447,7.5354609929078,1.78723404255319,6.12765957446809,1.30141843971631,0,0
"65",0,0,0,0,0,0,0,20.7207446808511,1.4468085106383,1.28457446808511,0.224290780141844,0,0
"20",0,0,0,0,0,0,0,0,2.25,1.00797872340426,0,0.111702127659574,0
"30",0,0,0,0,0,0,0,0,0,62.5177304964539,1.10106382978723,0,0.301418439716312
"45",0,0,0,0,0,0,0,0,0,0,3.04432624113475,0,0.100177304964539
"21",0,0,0,0,0,0,0,0,0,0,0,0.12677304964539,0
"40",0,0,0,0,0,0,0,0,0,0,0,0,0.138297872340426
