"","1","25","3","60","70","35","55","80","40","45","20","65","21","2"
"1",0.225045372050817,0.0762250453720508,0.0925589836660617,0.00362976406533575,0,0.0127041742286751,0.0172413793103448,0.0208711433756806,0,0,0.00998185117967332,0.00362976406533575,0.00635208711433757,0
"25",0,0.360254083484573,0.0562613430127042,0.00453720508166969,0,0.0462794918330309,0.0426497277676951,0.0562613430127042,0.00362976406533575,0,0.0208711433756806,0.0417422867513612,0.00362976406533575,0
"3",0,0,0.2005444646098,0.00544464609800363,0,0.00907441016333938,0.0480943738656987,0.043557168784029,0,0,0.0108892921960073,0.015426497277677,0.00635208711433757,0.00362976406533575
"60",0,0,0,0.106170598911071,0,0,0.014519056261343,0.00725952813067151,0,0,0.00453720508166969,0.00453720508166969,0,0
"70",0,0,0,0,0.0680580762250454,0.00635208711433757,0,0,0,0.0462794918330309,0,0,0,0
"35",0,0,0,0,0,0.0989110707803993,0.00725952813067151,0.0254083484573503,0,0.00725952813067151,0,0.00272232304900181,0,0
"55",0,0,0,0,0,0,0.155172413793103,0.0716878402903811,0,0,0.015426497277677,0.0272232304900181,0,0
"80",0,0,0,0,0,0,0,0.186932849364791,0,0.00272232304900181,0.014519056261343,0.0390199637023593,0,0
"40",0,0,0,0,0,0,0,0,0.0281306715063521,0,0,0,0,0
"45",0,0,0,0,0,0,0,0,0,0.0544464609800363,0,0,0,0
"20",0,0,0,0,0,0,0,0,0,0,0.0480943738656987,0.00725952813067151,0,0
"65",0,0,0,0,0,0,0,0,0,0,0,0.134301270417423,0,0
"21",0,0,0,0,0,0,0,0,0,0,0,0,0.00725952813067151,0
"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00544464609800363
