"","25","30","60","70","80","35","3","45","55","65","1","20","21"
"25",0.391210374639769,0.130403458213256,0.00504322766570605,0,0.0461095100864553,0.0151296829971182,0.0576368876080692,0.00504322766570605,0.0288184438040346,0.0345821325648415,0.079971181556196,0.0122478386167147,0.0100864553314121
"30",0,0.307636887608069,0,0,0.0223342939481268,0.0151296829971182,0.0489913544668588,0.00864553314121038,0.026657060518732,0.00360230547550432,0.0785302593659942,0,0
"60",0,0,0.0864553314121038,0,0.0100864553314121,0,0.00360230547550432,0,0.00864553314121038,0.00360230547550432,0,0.00432276657060519,0
"70",0,0,0,0.0468299711815562,0.00288184438040346,0.00864553314121038,0,0.0288184438040346,0.00216138328530259,0,0,0,0
"80",0,0,0,0,0.177233429394813,0.0561959654178674,0.0612391930835735,0.010806916426513,0.0670028818443804,0.0259365994236311,0.0353025936599424,0.00936599423631124,0.00360230547550432
"35",0,0,0,0,0,0.0893371757925072,0.0172910662824208,0.0129682997118156,0.0230547550432277,0.0122478386167147,0.00792507204610951,0.00288184438040346,0
"3",0,0,0,0,0,0,0.20028818443804,0.0100864553314121,0.0403458213256484,0.010806916426513,0.0871757925072046,0.00936599423631124,0.00432276657060519
"45",0,0,0,0,0,0,0,0.0525936599423631,0.00576368876080692,0.00216138328530259,0.00648414985590778,0,0
"55",0,0,0,0,0,0,0,0,0.113832853025937,0.0180115273775216,0.0237752161383285,0.00936599423631124,0
"65",0,0,0,0,0,0,0,0,0,0.126080691642651,0.00360230547550432,0.00432276657060519,0
"1",0,0,0,0,0,0,0,0,0,0,0.207492795389049,0.00360230547550432,0.00432276657060519
"20",0,0,0,0,0,0,0,0,0,0,0,0.0280979827089337,0
"21",0,0,0,0,0,0,0,0,0,0,0,0,0.010806916426513
