"","30","25","35","45","60","1","20","40","21","2"
"30",0.378621378621379,0.03996003996004,0.0599400599400599,0.002997002997003,0,0.00899100899100899,0.000999000999000999,0,0,0.000999000999000999
"25",0,0.353646353646354,0.0659340659340659,0.00599400599400599,0.000999000999000999,0.024975024975025,0.017982017982018,0,0.00899100899100899,0.001998001998002
"35",0,0,0.305694305694306,0.00899100899100899,0,0.027972027972028,0.001998001998002,0,0.002997002997003,0
"45",0,0,0,0.024975024975025,0,0.001998001998002,0,0,0,0.001998001998002
"60",0,0,0,0,0.026973026973027,0,0,0,0,0
"1",0,0,0,0,0,0.0719280719280719,0,0,0,0.002997002997003
"20",0,0,0,0,0,0,0.026973026973027,0,0.001998001998002,0
"40",0,0,0,0,0,0,0,0.004995004995005,0,0
"21",0,0,0,0,0,0,0,0,0.018981018981019,0.000999000999000999
"2",0,0,0,0,0,0,0,0,0,0.011988011988012
