"3","30","35","1","25","70","80","21","2"
1695181.12866149,13731.8552422728,1684.43858347192,510889.224744873,1058245.90348482,0,22.6452941710341,540125.054315161,717481.235343197
0,1223133.37369577,143629.691747805,3289.96576673402,311935.512126334,0,0,86.2723630037465,3958.1753551333
0,0,9182719.95936088,14035.9088826302,745776.892898101,0,0,9960.56335479321,0
0,0,0,4212984.46111272,2377330.93658669,0,88.1891087121969,551193.598191056,134168.377557777
0,0,0,0,43100321.2252308,3628.38583064289,0,3003000.96970385,208678.392308486
0,0,0,0,0,2686370.12175091,0,0,0
0,0,0,0,0,0,1137033.35898193,158.989934790099,0
0,0,0,0,0,0,0,8468394.77071341,843.450691700333
0,0,0,0,0,0,0,0,14117597.7187147
