"65","25","1","20","3","55","70","60","35"
9335021.08276296,465615.002150555,11311.3224070818,156328.817982895,74001.3726019158,22344.0221135135,0,263926.902280932,1563.44116464021
0,1817630.78970462,45200.061190755,16896.1425211404,58943.5415129545,3859.43664541765,0.0286308383773902,23944.7950328713,674.640862296949
0,0,2921884.11298735,59862.7623268472,36408.3858673806,2129.1122380991,0.131431752462989,283.900818384824,1.92460610482469
0,0,0,4816020.18229652,10046.815337823,54561.2714796841,0,293102.16825156,17231.6540626225
0,0,0,0,470436.872140378,21780.1309961581,381.142922679427,25290.4690158045,2274.80832778296
0,0,0,0,0,1771931.17618653,9.89308594422753,3484.37384573303,6804.22108571565
0,0,0,0,0,0,92896385.9478602,0,0
0,0,0,0,0,0,0,11530539.0093688,0
0,0,0,0,0,0,0,0,69862.439214838
