"60","25","20","1","50","30"
1503770.48490954,0,0,0,0,0
0,1448423.77438526,40983.7996480122,0,3966.57193816249,25811.6282755938
0,0,285488.902422339,0,0,0
0,0,0,72983.1356457723,11404.682816832,20860.7818731146
0,0,0,0,8869.95450599252,45830.9177218914
0,0,0,0,0,442479.188888089
