"40","1","25","3","30","55","19","45","20","70","60"
1540902.80776809,0,0,0,43644.5386843967,0,0,0,0,0,0
0,1179816.86706047,743.36477792396,134012.495017519,32789.0131278782,55711.2094465105,44.5364419371715,0,0,2076.8191826956,0
0,0,30065.145768618,0,12227.4792290292,0,0,0,0,0,0
0,0,0,699603.637865048,8719.48651714258,82890.1864833852,724.930792794107,0,0,0,0
0,0,0,0,24283516.1470007,46223.2478590087,0,5622.43182632624,0,26131.6652733878,0
0,0,0,0,0,2907407.60854171,3744.66697019351,0,0,0,0
0,0,0,0,0,0,280.128187850445,0,0,0,0
0,0,0,0,0,0,0,5026.26879207577,0,23754.7088824478,0
0,0,0,0,0,0,0,0,148902.678742737,0,0
0,0,0,0,0,0,0,0,0,89870.7557212394,0
0,0,0,0,0,0,0,0,0,0,11096.6701340584
