"1","25","3","30","21"
2003034.98652037,714819.311306439,119700.116378116,30198.1109482108,638715.814300054
0,20221263.655723,205129.513378276,262601.439666415,72497.9008476026
0,0,1852358.62211697,28386.4499856899,13751.3103696638
0,0,0,555414.640027073,0
0,0,0,0,2517181.84837747
