"25","3","35","80","55"
36655258.5555825,271249.130952451,82177.1059454081,72116.8758774855,0
0,528668.018255678,11951.6309635588,0,408.21650589164
0,0,369826.631137184,1298.7407470724,752.704362410354
0,0,0,8647.9641128315,0
0,0,0,0,36036.8353248226
