"35","80","70","65","45","20","55","1","3","60"
2883378.35345934,556173.287815099,1152949.20272994,6329.16018185907,50586.9902725144,0,1024.54398966392,10497.8911901514,3245.2785976114,0
0,2432521.22301118,22432.1132794563,18260.8837774324,357.977405295106,8935.8740448662,19839.6145814125,14845.0862137981,2755.96030955932,4757.02560668633
0,0,6089739.76261435,1134.3128132576,261286.308950696,0,0,0,0,0
0,0,0,6256652.3364658,9083.77655793032,24432.2270213804,3907.09389135171,0,0,0
0,0,0,0,5102782.90221559,0,0,502.31945057833,15.9128548537725,0
0,0,0,0,0,2492499.62675077,17354.2964371103,0,0,6935.08230832323
0,0,0,0,0,0,56593.1694023993,0,7347.70021295176,0
0,0,0,0,0,0,0,442075.025672804,53242.154911168,0
0,0,0,0,0,0,0,0,219606.77977808,0
0,0,0,0,0,0,0,0,0,2733617.31166747
