"30","25","35","60","20","50","1","80","40","65"
2789917.33285206,61660.9917709952,1540.40032419906,0,0,10824.7442458152,0,0,0,0
0,43741379.1168273,0,0,655019.063379446,29318.1997516406,160201.579769208,0,0,0
0,0,827927.557587041,0,0,0,0,0,0,0
0,0,0,2385678.64822574,3651.57035765166,0,0,0,0,22640.6924831292
0,0,0,0,374159.642188138,0,0,0,0,0
0,0,0,0,0,35902.6123179285,350177.461132933,0,0,0
0,0,0,0,0,0,3229446.54287231,887.150593942312,0,0
0,0,0,0,0,0,0,64535.3893559018,0,0
0,0,0,0,0,0,0,0,90862.7547155901,0
0,0,0,0,0,0,0,0,0,834.949240061133
