"35","80","70","65","45","55","20","1","60"
2060890.17440096,244801.757695742,650354.648566265,304.501300552838,45993.8934758294,735.014226543705,1398.62385201555,8289.11955199789,0
0,3028683.49099012,3036.63047464425,76090.9083915709,0,39057.0077630946,1852.49581804078,2229.97526728745,2927.02427700779
0,0,10428376.5708168,38716.8054152707,814166.724989089,0,0,0,0
0,0,0,11256957.2100172,0,63330.6877563389,32066.3442780455,0,0
0,0,0,0,251326.435339476,0,0,2118.81600713839,0
0,0,0,0,0,99254.2445298733,11227.2852513317,0,3402.88868459197
0,0,0,0,0,0,4105471.71072548,0,14979.958971717
0,0,0,0,0,0,0,591842.430966805,0
0,0,0,0,0,0,0,0,2349472.28129346
