"25","60","30","50","80","1","35","20","21"
4884164.38130132,0,15260.4944443479,523.877945707117,0,0,855.143331363336,17987.9407036065,35664.9554013621
0,531791.873,0,0,0,0,0,0,0
0,0,1241712.45049524,100977.092199802,2886.17424742472,54940.0158095294,6233.44556780583,627.519085911526,0
0,0,0,22228.5487525293,0,48590.8815741481,638.169284572814,13.2844956768833,0
0,0,0,0,240100.734381691,0,0,0,0
0,0,0,0,0,1328863.53346613,1.55877044700522,3.08687639453416,0
0,0,0,0,0,0,65689.6184069998,0.103934475480035,0
0,0,0,0,0,0,0,70448.6693194477,1933.00102806736
0,0,0,0,0,0,0,0,11947.6443305106
