"30","80","40","35","1","25","3","55","70","20"
4101414.43034547,2203.39140984484,6578.38340244666,11669.2707200037,24725.7551543833,1325092.26895866,119.326806113798,24639.3250998904,0,14401.7164556995
0,3188592.03638471,0,395925.9537015,793.643493231571,7383.76711830139,7772.96708661355,39142.4395544069,0,7208.08775809622
0,0,2181455.74989028,0,3864.91733286166,64607.8051580981,124.539461812222,9179.92654014421,0,0
0,0,0,226587.268751675,0,1016.61042212851,0,0,0,0
0,0,0,0,1410661.34699912,537535.661621774,83124.8792937675,14695.7743786863,0,0
0,0,0,0,0,46464015.9470387,156212.380449592,206794.235134977,243989.058085331,175907.50123739
0,0,0,0,0,0,420917.404870229,41125.8987837612,0,0
0,0,0,0,0,0,0,1914666.46207206,0,0
0,0,0,0,0,0,0,0,17854089.4149836,0
0,0,0,0,0,0,0,0,0,543374.580521415
