"25","20","3","21","70"
37391792.3531759,373146.83945598,148141.245173495,876139.72700369,58391.5828983674
0,250474.553381607,5565.49814458353,0,0
0,0,177726.307094576,0,0
0,0,0,756440.582180185,0
0,0,0,0,161395.990283228
