"35","80","70","3","65","55","60","20","1"
1552665.8397003,125984.061911737,209754.037958549,2240.83229012767,42498.8949195644,123.068789509943,0,0,301.40648101085
0,1611376.02309352,26340.7865550905,625.962585813034,36630.3803012135,28732.1067466178,0,3192.01871292048,0
0,0,32395774.7650126,0,1.33724430256613,16.047164361674,0,1061.83160717044,0
0,0,0,210554.642128102,1939.52036393597,390.106511349724,0,0,43794.9281742772
0,0,0,0,9357150.0525155,20654.4360945782,0,42302.0227063437,0
0,0,0,0,0,96457.8646130727,0,20544.3261388329,0
0,0,0,0,0,0,4121202.49190857,1013.35506200751,0
0,0,0,0,0,0,0,2293833.10276402,0
0,0,0,0,0,0,0,0,77489.7502691376
